siff_sId,showName,country,holder,actor,showTime,cname,hname_cn
YYC1205   ,十分钟,,李勇胜,白钟焕,2014-06-20 18:30:00.000,17.5上海又一城影城 ,1号厅
YYC1186   ,最后的车轮,意大利,乔瓦尼·维洛内西,埃里奥·杰曼诺，亚历桑德拉·马斯特罗兰迪，瑞奇·孟菲斯,2014-06-18 20:45:00.000,17.5上海又一城影城 ,1号厅
YYC1166   ,困燕,波兰,巴尔托什·瓦沃斯,迈克尔·斯达扎克，芭芭拉·丹宾斯卡,2014-06-16 20:45:00.000,17.5上海又一城影城 ,1号厅
YYC1156   ,古宅惊魂,美国,詹姆斯·温,朗·里维斯顿，莉莉·泰勒,2014-06-15 20:45:00.000,17.5上海又一城影城 ,1号厅
YYC1155   ,拯救,意大利,法比奥·格拉萨多尼亚，安东尼奥·皮亚扎,萨利赫·巴克里，卢伊吉洛·肖卡，卡洛琳娜·克雷仙蒂,2014-06-15 18:30:00.000,17.5上海又一城影城 ,1号厅
YYC1225   ,人为因素,意大利,布鲁诺·奥利维罗,西尔维奥·奥兰多，吉塞培·巴蒂斯通，桑德拉·切卡莱利,2014-06-22 18:30:00.000,17.5上海又一城影城 ,1号厅
          ,我希望你们过得好,加拿大,大卫·海耶,大卫·海耶,2014-10-01 05:30:00.000,一票通专卖店,默认
JD3206    ,突出重围,俄罗斯,阿列克谢·乌奇捷利,阿尔乔姆·贝斯特罗夫，亚瑟·斯莫扬诺夫，帕维尔·沃罗佐索夫,2014-06-20 20:45:00.000,嘉定影剧院,三号厅
JD3176    ,九顶假发的女孩,德国,马克·罗斯曼,丽莎·托马舍夫斯基，卡洛琳·特斯卡,2014-06-17 20:45:00.000,嘉定影剧院,三号厅
JD3226    ,悲喜人生,丹麦,尼尔斯·马尔姆洛斯,雅各布·德格恩，海勒·格瑞德,2014-06-22 20:45:00.000,嘉定影剧院,三号厅
JD3223    ,九月怀胎,法国,艾尔伯特·杜邦迪,艾尔伯特·杜邦迪，桑德琳娜·基贝兰，菲利普·尤尚,2014-06-22 13:30:00.000,嘉定影剧院,三号厅
JD3196    ,病毒,西班牙,卢卡斯·菲格罗亚,胡安·布兰科，佩德罗·卡萨布兰卡，黛安芬·费尔南德斯,2014-06-19 20:45:00.000,嘉定影剧院,三号厅
JD3185    ,在劫难逃,阿根廷,胡安·施密特,恩里克·帕帕提诺，爱德华多·库图里,2014-06-18 18:30:00.000,嘉定影剧院,三号厅
JD3214    ,观相,韩国,韩在林,宋康昊，李政宰,2014-06-21 15:45:00.000,嘉定影剧院,三号厅
JD3156    ,风,意大利,马可·西蒙·普西奥尼,瓦莱莉·高利诺，切瑞拉·凯瑟莉,2014-06-15 20:45:00.000,嘉定影剧院,三号厅
JD3155    ,杜布罗夫斯基,俄罗斯,亚历山大·万大诺夫 ，基里尔·米罕诺夫斯基,丹尼拉·科兹洛夫斯基 ，伊戈尔·戈丁,2014-06-15 18:30:00.000,嘉定影剧院,三号厅
JD3143    ,补丁镇,加拿大,克雷格·古德维尔,佐伊·帕尔默，朱利安·瑞钦斯，斯科特·汤普森,2014-06-14 13:30:00.000,嘉定影剧院,三号厅
JD3224    ,赦免,美国,汤姆·安东,洁米·金，杰森·刘易斯，M·C·盖尼,2014-06-22 15:45:00.000,嘉定影剧院,三号厅
JD3216    ,端岛计划,泰国,皮亚潘·秋贝绮,麦克，奥密兹·苏查拉特,2014-06-21 20:45:00.000,嘉定影剧院,三号厅
JD3215    ,家路,,久保田直,松山研一，田中裕子，安藤樱,2014-06-21 18:30:00.000,嘉定影剧院,三号厅
JD3154    ,白日梦想家,美国,本·斯蒂勒,本·蒂勒，克里斯汀·格，亚当·科特,2014-06-15 15:45:00.000,嘉定影剧院,三号厅
JD3205    ,蚁族与明星,孟加拉国,穆斯塔法·萨瓦尔·法罗奇,,2014-06-20 18:30:00.000,嘉定影剧院,三号厅
JD3195    ,冒牌王子,意大利,亚历桑德罗·希亚尼,亚历桑德罗·希亚尼，克里斯蒂安·德·西卡，莎拉·菲尔伯鲍姆,2014-06-19 18:30:00.000,嘉定影剧院,三号厅
JD3186    ,灵触3D,泰国,泊查依 红格拉塔纳珀,纳瓦·君拉纳拉，雅雅英,2014-06-18 20:45:00.000,嘉定影剧院,三号厅
JD3175    ,骏马奥斯温,德国,卡嘉·冯·加纳,汉娜·霍普，约根·沃格尔，德勒夫·布克,2014-06-17 18:30:00.000,嘉定影剧院,三号厅
JD3166    ,巴西之西,巴西,雷内·桑帕约,法布里西奥·波利维拉，伊希斯·瓦尔维德,2014-06-16 20:45:00.000,嘉定影剧院,三号厅
JD3146    ,第九片云,美国,简·斯宾塞,迈克尔·马德森，让-雨果·安格拉德，梅根·马克,2014-06-14 20:45:00.000,嘉定影剧院,三号厅
JD3153    ,恐怖直播,韩国,金秉祐,河正宇,2014-06-15 13:30:00.000,嘉定影剧院,三号厅
JD3145    ,奶牛场的哲学家,土耳其,穆菲特·坎·萨辛地,穆菲·坎·萨辛地，艾达·阿克塞尔，拉希姆·厄兹泰金,2014-06-14 18:30:00.000,嘉定影剧院,三号厅
JD3144    ,哀叹,德国,俊斯·琼森,古列拉·儒勒，亨德里·克力，比约恩·安德森,2014-06-14 15:45:00.000,嘉定影剧院,三号厅
JD3213    ,当我们还是少年,加拿大,理查德·古多,西蒙·彼金，德瑞克·波桑，塞缪尔·高瑟,2014-06-21 13:30:00.000,嘉定影剧院,三号厅
JD3165    ,她爱他,法国,珍妮·亨利,桑德利那·吉贝尔兰，Laurent Lafitte,2014-06-16 18:30:00.000,嘉定影剧院,三号厅
NQ4144    ,三联画,加拿大,彼得罗·皮尔斯，罗伯特·勒帕吉,汉斯·匹斯伯根,2014-06-14 15:45:00.000,上海南桥海上国际影城,四厅
NQ4223    ,礼物,俄罗斯,谢尔盖·卡拉达什,瓦西里·伊万诺夫,2014-06-22 13:30:00.000,上海南桥海上国际影城,四厅
NQ4205    ,补丁镇,加拿大,克雷格·古德维尔,佐伊·帕尔默，朱利安·瑞钦斯，斯科特·汤普森,2014-06-20 18:30:00.000,上海南桥海上国际影城,四厅
NQ4165    ,病毒,西班牙,卢卡斯·菲格罗亚,胡安·布兰科，佩德罗·卡萨布兰卡，黛安芬·费尔南德斯,2014-06-16 18:30:00.000,上海南桥海上国际影城,四厅
NQ4155    ,监护,加拿大,西尔万· 阿查姆曼堡尔特,保尔·杜塞，安东尼·利古,2014-06-15 18:30:00.000,上海南桥海上国际影城,四厅
NQ4154    ,国际象棋游戏,巴西,路易斯·安东尼奥· 佩雷拉,Wesley Aguiar，Tuca Andrada,2014-06-15 15:45:00.000,上海南桥海上国际影城,四厅
NQ4145    ,尘埃之境,加拿大,彼得·斯戴宾斯,珍妮弗·波戴斯基，卢克·科比,2014-06-14 18:30:00.000,上海南桥海上国际影城,四厅
NQ4225    ,年轻的佩雷兹,法国,雅克·乌瓦尼西,布拉黑姆·阿瑟姆，斯蒂夫·苏伊萨,2014-06-22 18:30:00.000,上海南桥海上国际影城,四厅
NQ4213    ,小镇疑云,德国,托马斯·希本,弗里德里希·穆克，丽芙·丽莎·弗里斯,2014-06-21 13:30:00.000,上海南桥海上国际影城,四厅
NQ4175    ,偷书贼,美国,布莱恩·派西维尔,杰弗里·拉什，艾米丽·沃森,2014-06-17 18:30:00.000,上海南桥海上国际影城,四厅
NQ4143    ,昨天和明天之间,斯里兰卡,尼兰德拉·德沙普里亚,亚当·阿达玛利，卡迈勒·阿达拉瑞驰,2014-06-14 13:30:00.000,上海南桥海上国际影城,四厅
NQ4224    ,飞机总动员,美国,克雷.豪尔,戴恩·库克，卡洛斯·阿拉斯拉奇，斯泰西·基齐,2014-06-22 15:45:00.000,上海南桥海上国际影城,四厅
NQ4215    ,她在路上,法国,艾玛纽尔·贝克特,凯瑟琳.德纳芙，奈莫.施夫曼,2014-06-21 18:30:00.000,上海南桥海上国际影城,四厅
NQ4214    ,时光修复师,意大利,保罗·米顿,丹尼尔·萨佛卡，汉娜·考福特,2014-06-21 15:45:00.000,上海南桥海上国际影城,四厅
NQ4195    ,强悍,意大利,吉安尼·阿梅利奥,安东尼奥·阿尔巴内斯，利维亚·罗西,2014-06-19 18:30:00.000,上海南桥海上国际影城,四厅
NQ4185    ,互联网巨魔战争,韩国,严泰和,严泰久，柳慧英,2014-06-18 18:30:00.000,上海南桥海上国际影城,四厅
NQ4153    ,最后的旅程,德国,皮埃尔·亨利·赛法蒂,马里奥·阿多夫，卡塔琳娜·德尔，汉内洛蕾·埃尔斯纳,2014-06-15 13:30:00.000,上海南桥海上国际影城,四厅
JY6146    ,独宿,加拿大,艾萨克·克拉维特, Annie Clark， Daniel Kash， Richard Clarkin ,2014-06-14 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6225    ,病毒,西班牙,卢卡斯·菲格罗亚,胡安·布兰科，佩德罗·卡萨布兰卡，黛安芬·费尔南德斯,2014-06-22 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6226    ,少年林肯,美国,A.J.霍华斯, 黛安·克鲁格 ，杰森·克拉科 ，布里特·马灵 ， 韦斯·本特利,2014-06-22 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6216    ,火速搭档,美国,安东尼·斯图兹,乔什·亨德森，海莉·韦伯，博·布里吉斯,2014-06-21 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6205    ,牧场心旅,加拿大,泽维尔·多兰,泽维尔·多兰，皮埃尔·伊夫·卡迪纳尔,2014-06-20 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6195    ,标靶,韩国,尹鸿承,柳承龙，李真旭,2014-06-19 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY5166    ,悲惨世界,美国,汤姆·霍伯,休·杰克曼，罗素·克劳,2014-06-16 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,IMAX厅
JY5156    ,蝙蝠侠：黑暗骑士崛起,美国,诺兰 克里斯托弗,克里斯蒂安·贝尔 ， 汤姆·哈迪 ， 安妮·海瑟薇 ,2014-06-15 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,IMAX厅
JY6186    ,该隐之子,西班牙,赫苏斯·蒙亚奥·普拉纳,大卫·索兰斯，何塞·科罗纳，胡利欧·曼里克,2014-06-18 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6165    ,逐梦师奶,德国,马克·伦辛,斯特芬·库纳特,2014-06-16 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6156    ,断子绝孙大逃亡,乌克兰,阿列克谢·扎列夫斯基,李松·亚历山大，伊娜·佐波娃，马克·伯登,2014-06-15 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6155    ,年轻的佩雷兹,法国,雅克·乌瓦尼西,布拉黑姆·阿瑟姆，斯蒂夫·苏伊萨,2014-06-15 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6215    ,工厂女孩,埃及,穆罕默德·罕,雅思敏·莱丝，汉尼·阿德尔,2014-06-21 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6206    ,她,美国,斯派克·琼斯,杰昆·菲尼克斯，斯嘉丽·约翰逊,2014-06-20 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6196    ,丰硕,澳大利亚,里斯·格拉哈姆,艾什莉·康宁斯，莉莉·沙利文，托比·华莱士,2014-06-19 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6185    ,七个小“杀手”,意大利,玛泰·安德雷奥利,吉安马可·托纳兹，米开罗·范尼图奇，洛萨莉亚·鲁索,2014-06-18 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6176    ,规训课程,俄罗斯,伊万·特维尔朵夫斯基,玛莎·普尔扎耶娃，菲利普·艾弗蒂夫,2014-06-17 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6175    ,乱世亲兄弟,奥地利,沃福兰·保罗思,洛伦兹·魏克曼，约翰斯·努斯鲍姆,2014-06-17 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6166    ,裁判,意大利,保罗·祖卡,蒂芬努·阿科西，雅格布·卡林,2014-06-16 20:45:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
JY6145    ,画池,伊朗,马兹亚·米瑞,沙哈布·候赛尼，内加·贾法赫莲,2014-06-14 18:30:00.000,金逸影城（凯德龙之梦虹口店) ,六厅
XMLY4195  ,上帝帮助女孩,英国,斯图尔特·默多克,汉娜·穆雷，艾米莉·布朗宁，奥利·亚历山大,2014-06-19 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4215  ,浮生一页,印度,奥雅普·曼纳,帕比特拉·拉布哈，塔卢拉塔·库都,2014-06-21 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4205  ,太秦灯光下,日本,落合贤,福本清三，山本千寻，本田博太郎,2014-06-20 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4155  ,约兹加特蓝调,土耳其,马穆特·伐希尔·库斯昆,厄康·吉赛尔，阿亚卡·达姆卡西,2014-06-15 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4145  ,就是你，查理,加拿大,艾玛纽尔.诗瑞尼安,迈克尔·科恩，艾玛·弗勒里,2014-06-14 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4206  ,粉红噪声,哥伦比亚,罗伯托·弗洛雷斯·普列托,卢瑟福·冈萨雷斯，玛贝尔·毕萨洛,2014-06-20 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4186  ,哈比狂想曲,德国,迈克尔·鲍曼,维达·埃里希，托斯特·莫顿，克劳斯·曼彻,2014-06-18 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4176  ,我死在那年夏天,泰国,吉帝塔·当司里吉,哲拉予·拉翁马尼，苏塔妲·梧冬晴,2014-06-17 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4166  ,冬日奇缘,美国,阿齐瓦·高斯曼, 柯林·法瑞尔 ，马修·波莫 ， 露西·格里菲思,2014-06-16 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4165  ,我的傻外甥,意大利,马特奥·顾里图,朱塞佩·巴蒂斯通，泰科·切利奥，罗科·普拉斯尼卡,2014-06-16 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4226  ,莎拉宁愿跑步,加拿大,科洛·罗比乔德,索菲·德马雷，让·塞巴斯蒂安·库尔谢尼,2014-06-22 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4225  ,虎兔英雄传剧场版-崛起,日本,米谷良知,中村悠一，平田广明，平田广明,2014-06-22 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4216  ,大梦想家,美国,约翰·李·汉考克,艾玛·汤普森，汤姆·汉克斯,2014-06-21 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4196  ,困燕,波兰,巴尔托什·瓦沃斯,迈克尔·斯达扎克，芭芭拉·丹宾斯卡,2014-06-19 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4185  ,蓝色茉莉,美国,伍迪·艾伦,凯特·布兰切特，亚历克·鲍德温,2014-06-18 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4175  ,池边的歌声,斯里兰卡,因迪卡·费迪南,贾亚拉特·马诺拉特，阿纳苏亚·苏巴辛哈,2014-06-17 18:30:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4156  ,裁判,意大利,保罗·祖卡,蒂芬努·阿科西，雅格布·卡林,2014-06-15 20:45:00.000,喜玛拉雅海上国际影城,4号厅
XMLY4146  ,结婚前夜,韩国,洪智暎,金康宇，李妍熙,2014-06-14 20:45:00.000,喜玛拉雅海上国际影城,4号厅
          ,第一首歌,美国,凯特·巴克佛洛兰,安妮·海瑟薇，约翰尼·弗林,2014-06-16 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4185  ,遥控,蒙古,沙卡亚·贝亚姆巴,巴桑德日·恩赫泰万,2014-06-18 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4176  ,病毒,西班牙,卢卡斯·菲格罗亚,胡安·布兰科，佩德罗·卡萨布兰卡，黛安芬·费尔南德斯,2014-06-17 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4145  ,独自绽放,瑞典,谢罗·克·安德森,米卡埃尔·佩斯布兰特， 伊达·恩格佛，桑德拉·安德瑞斯,2014-06-14 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4214  ,47浪人,美国,卡尔·里辛,基努·里维斯，真田广之,2014-06-21 15:45:00.000,莘庄海上国际影城,4号厅
XZHS4226  ,结婚前夜,韩国,洪智暎,金康宇，李妍熙,2014-06-22 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4175  ,怨女痴男,印度尼西亚,欧迪C·哈拉哈普,维诺G·巴斯蒂安，阿斯特丽德·蒂亚,2014-06-17 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4165  ,兄弟:最后的自白,乌克兰,维多利亚·特洛费门科,米克拉·贝拉扎，维克多·德梅塔什,2014-06-16 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4156  ,幻觉围城,澳大利亚,塞巴斯蒂安·盖伊,克里斯蒂安·克拉克，乔治娜·海格,2014-06-15 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4146  ,加布里埃尔,加拿大,路易斯·阿桑宝特,加布里埃尔·马里昂·芮瓦德，亚历山大·兰德里,2014-06-14 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4216  ,该隐之子,西班牙,赫苏斯·蒙亚奥·普拉纳,大卫·索兰斯，何塞·科罗纳，胡利欧·曼里克,2014-06-21 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4205  ,日本狗,罗马尼亚,图多尔·克里斯丁·吉,维克托·雷本久克，塞班·帕伏鲁,2014-06-20 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4195  ,蜜月杀机,英国,霍辛·阿米尼, 克斯汀·邓斯特 ，维果·莫腾森 ，奥斯卡·伊萨克,2014-06-19 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4215  ,一线光,印度,埃特努·高仕,德里提曼·查特吉，阿帕拉吉塔·戈什·妲丝,2014-06-21 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4206  ,第九片云,美国,简·斯宾塞,迈克尔·马德森，让-雨果·安格拉德，梅根·马克,2014-06-20 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4196  ,最后的车轮,意大利,乔瓦尼·维洛内西,埃里奥·杰曼诺，亚历桑德拉·马斯特罗兰迪，瑞奇·孟菲斯,2014-06-19 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4155  ,她爱上了我的谎,日本,小泉德宏,佐藤健，大原樱子， 三浦翔平,2014-06-15 18:30:00.000,莘庄海上国际影城,4号厅
XZHS4186  ,蜜糖,意大利,瓦莱莉·高利诺,杰丝敏·特丽卡，利贝罗·德·瑞恩佐,2014-06-18 20:45:00.000,莘庄海上国际影城,4号厅
XZHS4166  ,火速搭档,美国,安东尼·斯图兹,乔什·亨德森，海莉·韦伯，博·布里吉斯,2014-06-16 20:45:00.000,莘庄海上国际影城,4号厅
BS4226    ,突出重围,俄罗斯,阿列克谢·乌奇捷利,阿尔乔姆·贝斯特罗夫，亚瑟·斯莫扬诺夫，帕维尔·沃罗佐索夫,2014-06-22 20:45:00.000,宝山上影国际影城,4厅
BS4186    ,银行女劫匪,德国,克里斯蒂安·阿瓦特,肯·杜肯，娜达莎·布锐妮克,2014-06-18 20:45:00.000,宝山上影国际影城,4厅
BS4165    ,父母,德国,罗伯特·塔尔海姆,查理·霍伯纳，克里斯蒂安妮·保罗,2014-06-16 18:30:00.000,宝山上影国际影城,4厅
BS4154    ,回路人生,加拿大,梅林·德维塞维克,大卫·里奇蒙德·派克，理查德·哈蒙,2014-06-15 15:45:00.000,宝山上影国际影城,4厅
BS4145    ,我希望你们过得好,加拿大,大卫·海耶,大卫·海耶,2014-06-14 18:30:00.000,宝山上影国际影城,4厅
BS4144    ,驴脑先知,印度,维韦克·布达科迪,拉杰帕尔·亚达夫，维克拉姆·科赫哈，阿布舍克·拉瓦特,2014-06-14 15:45:00.000,宝山上影国际影城,4厅
BS4216    ,幻觉围城,澳大利亚,塞巴斯蒂安·盖伊,克里斯蒂安·克拉克，乔治娜·海格,2014-06-21 20:45:00.000,宝山上影国际影城,4厅
BS4215    ,少年林肯,美国,A.J.霍华斯, 黛安·克鲁格 ，杰森·克拉科 ，布里特·马灵 ， 韦斯·本特利,2014-06-21 18:30:00.000,宝山上影国际影城,4厅
BS4206    ,爱情食谱,西班牙,多米尼克·哈拉里 ;特蕾莎·德·普利格雷,理查德·柯伊尔,2014-06-20 20:45:00.000,宝山上影国际影城,4厅
BS4205    ,悬案密码：笼中女人,丹麦,迈克尔·诺加德,尼古拉·雷·卡斯，法瑞斯·法瑞斯,2014-06-20 18:30:00.000,宝山上影国际影城,4厅
BS4176    ,蜜糖,意大利,瓦莱莉·高利诺,杰丝敏·特丽卡，利贝罗·德·瑞恩佐,2014-06-17 20:45:00.000,宝山上影国际影城,4厅
BS4175    ,加布里埃尔,加拿大,路易斯·阿桑宝特,加布里埃尔·马里昂·芮瓦德，亚历山大·兰德里,2014-06-17 18:30:00.000,宝山上影国际影城,4厅
BS4156    ,乌云压顶,泰国,利·查泰米提古,阿南达·爱华灵咸，珍苏达·帕托,2014-06-15 20:45:00.000,宝山上影国际影城,4厅
BS4146    ,火速搭档,美国,安东尼·斯图兹,乔什·亨德森，海莉·韦伯，博·布里吉斯,2014-06-14 20:45:00.000,宝山上影国际影城,4厅
BS4225    ,瓦西里撒,俄罗斯,安东·希维斯,斯维特拉纳·库德钦科娃，德米特里·索罗米钦，杰罗姆·库辛,2014-06-22 18:30:00.000,宝山上影国际影城,4厅
BS4224    ,日本狗,罗马尼亚,图多尔·克里斯丁·吉,维克托·雷本久克，塞班·帕伏鲁,2014-06-22 15:45:00.000,宝山上影国际影城,4厅
BS4214    ,飞机总动员,美国,克雷.豪尔,戴恩·库克，卡洛斯·阿拉斯拉奇，斯泰西·基齐,2014-06-21 15:45:00.000,宝山上影国际影城,4厅
BS4185    ,十分钟,,李勇胜,白钟焕,2014-06-18 18:30:00.000,宝山上影国际影城,4厅
BS4166    ,丰硕,澳大利亚,里斯·格拉哈姆,艾什莉·康宁斯，莉莉·沙利文，托比·华莱士,2014-06-16 20:45:00.000,宝山上影国际影城,4厅
BS4155    ,虎兔英雄传剧场版-崛起,日本,米谷良知,中村悠一，平田广明，平田广明,2014-06-15 18:30:00.000,宝山上影国际影城,4厅
BS4196    ,男孩们和吉约姆,法国,吉约姆·高丽安,吉约姆·高丽安，安德烈·马尔孔，弗兰西丝·法比安,2014-06-19 20:45:00.000,宝山上影国际影城,4厅
BS4195    ,年轻的佩雷兹,法国,雅克·乌瓦尼西,布拉黑姆·阿瑟姆，斯蒂夫·苏伊萨,2014-06-19 18:30:00.000,宝山上影国际影城,4厅
HD1225    ,最后的旅程,德国,皮埃尔·亨利·赛法蒂,马里奥·阿多夫，卡塔琳娜·德尔，汉内洛蕾·埃尔斯纳,2014-06-22 18:30:00.000,沪东工人文化宫电影院,一厅
HD1185    ,杜布罗夫斯基,俄罗斯,亚历山大·万大诺夫 ，基里尔·米罕诺夫斯基,丹尼拉·科兹洛夫斯基 ，伊戈尔·戈丁,2014-06-18 18:30:00.000,沪东工人文化宫电影院,一厅
HD1175    ,浪迹巴黎,法国,伊娃·贝罗维奇,迪娜拉·度卡洛娃，玛丽·伊莎贝尔·申思曼,2014-06-17 18:30:00.000,沪东工人文化宫电影院,一厅
