siff_sId,showName,country,holder,actor,showTime,cname,hname_cn
HD1145    ,国际象棋游戏,巴西,路易斯·安东尼奥· 佩雷拉,Wesley Aguiar，Tuca Andrada,2014-06-14 18:30:00.000,沪东工人文化宫电影院,一厅
HD1223    ,逆鳞,韩国,李才奎,玄彬，郑在咏,2014-06-22 13:30:00.000,沪东工人文化宫电影院,一厅
HD1215    ,武士的食谱,日本,朝原雄三,上户彩，高良健吾，西田敏行,2014-06-21 18:30:00.000,沪东工人文化宫电影院,一厅
HD1195    ,孤独的生还者,美国,彼得·博格,马克·沃尔伯格，泰勒·克奇,2014-06-19 18:30:00.000,沪东工人文化宫电影院,一厅
HD1155    ,乱世亲兄弟,奥地利,沃福兰·保罗思,洛伦兹·魏克曼，约翰斯·努斯鲍姆,2014-06-15 18:30:00.000,沪东工人文化宫电影院,一厅
HD1165    ,意外人生,西班牙,若热·托雷格罗萨,坦米·布兰查德，贾维尔·卡马拉,2014-06-16 18:30:00.000,沪东工人文化宫电影院,一厅
HD1153    ,42号传奇,美国,布莱恩·海尔格兰德,查德维克·博斯曼 ，哈里森·福特,2014-06-15 13:30:00.000,沪东工人文化宫电影院,一厅
HD1143    ,我的傻外甥,意大利,马特奥·顾里图,朱塞佩·巴蒂斯通，泰科·切利奥，罗科·普拉斯尼卡,2014-06-14 13:30:00.000,沪东工人文化宫电影院,一厅
HD1213    ,人为因素,意大利,布鲁诺·奥利维罗,西尔维奥·奥兰多，吉塞培·巴蒂斯通，桑德拉·切卡莱利,2014-06-21 13:30:00.000,沪东工人文化宫电影院,一厅
HD1205    ,当我们还是少年,加拿大,理查德·古多,西蒙·彼金，德瑞克·波桑，塞缪尔·高瑟,2014-06-20 18:30:00.000,沪东工人文化宫电影院,一厅
LX1156    ,九顶假发的女孩,德国,马克·罗斯曼,丽莎·托马舍夫斯基，卡洛琳·特斯卡,2014-06-15 20:45:00.000,兰馨·悦立方影城,一厅
LX1206    ,我的僵尸女友,英国,杰夫·巴埃纳,戴恩·德哈恩，奥布瑞·普拉扎,2014-06-20 20:45:00.000,兰馨·悦立方影城,一厅
LX1214    ,叫费德里科多么奇怪！,意大利,埃托尔·斯科拉,托马索·拉佐蒂，毛里奇奥·德·桑蒂斯，贾科莫·拉佐蒂,2014-06-21 15:45:00.000,兰馨·悦立方影城,一厅
LX1224    ,浪迹巴黎,法国,伊娃·贝罗维奇,迪娜拉·度卡洛娃，玛丽·伊莎贝尔·申思曼,2014-06-22 15:45:00.000,兰馨·悦立方影城,一厅
LX1186    ,巴勒莫狂花,意大利,艾玛·丹特,艾玛·丹特，伊莲娜·科塔，阿尔芭·洛尔瓦彻,2014-06-18 20:45:00.000,兰馨·悦立方影城,一厅
LX1165    ,最后的旅程,德国,皮埃尔·亨利·赛法蒂,马里奥·阿多夫，卡塔琳娜·德尔，汉内洛蕾·埃尔斯纳,2014-06-16 18:30:00.000,兰馨·悦立方影城,一厅
LX1205    ,家,瑞典,马克西米连·霍特,莫阿·格梅尔，莉娜·宝珊,2014-06-20 18:30:00.000,兰馨·悦立方影城,一厅
LX1195    ,巅峰交响曲——俯瞰阿尔卑斯,德国,彼得·巴德勒,,2014-06-19 18:30:00.000,兰馨·悦立方影城,一厅
LX1185    ,标靶,韩国,尹鸿承,柳承龙，李真旭,2014-06-18 18:30:00.000,兰馨·悦立方影城,一厅
LX1166    ,外交秘闻,法国,沃尔克·施隆多夫, 安德烈·杜索里埃 ， 尼尔斯·阿莱斯楚普,2014-06-16 20:45:00.000,兰馨·悦立方影城,一厅
          ,意外人生,西班牙,若热·托雷格罗萨,坦米·布兰查德，贾维尔·卡马拉,2014-06-15 15:45:00.000,兰馨·悦立方影城,一厅
LX1226    ,你拯救了我的灵魂,法国,弗朗索瓦·杜佩洪,格莱高利·嘉德波瓦，席琳·萨莱特,2014-06-22 20:45:00.000,兰馨·悦立方影城,一厅
LX1225    ,编剧情缘,美国,马克·劳伦斯,休·格兰特，玛丽莎·托梅，艾莉森·珍妮,2014-06-22 18:30:00.000,兰馨·悦立方影城,一厅
LX1215    ,她爱上了我的谎,日本,小泉德宏,佐藤健，大原樱子， 三浦翔平,2014-06-21 18:30:00.000,兰馨·悦立方影城,一厅
LX1144    ,GSP：终极斗士,加拿大,彼得·斯维泰克,乔治·圣皮埃尔，奥斯汀·博尚， 梅洛蒂·西,2014-06-14 15:45:00.000,兰馨·悦立方影城,一厅
LX1216    ,蜜糖,意大利,瓦莱莉·高利诺,杰丝敏·特丽卡，利贝罗·德·瑞恩佐,2014-06-21 20:45:00.000,兰馨·悦立方影城,一厅
LX1196    ,古宅惊魂,美国,詹姆斯·温,朗·里维斯顿，莉莉·泰勒,2014-06-19 20:45:00.000,兰馨·悦立方影城,一厅
LX1176    ,守护天使,加拿大,让·塞巴斯蒂安·罗德,玛丽莲·卡斯顿圭，盖伊·纳顿,2014-06-17 20:45:00.000,兰馨·悦立方影城,一厅
LX1155    ,时光修复师,意大利,保罗·米顿,丹尼尔·萨佛卡，汉娜·考福特,2014-06-15 18:30:00.000,兰馨·悦立方影城,一厅
          ,松上雪,,佩曼·莫阿迪,萨巴·阿巴，马纳兹·阿什哈尔,2014-06-17 18:30:00.000,兰馨·悦立方影城,一厅
LX1146    ,粉红噪声,哥伦比亚,罗伯托·弗洛雷斯·普列托,卢瑟福·冈萨雷斯，玛贝尔·毕萨洛,2014-06-14 20:45:00.000,兰馨·悦立方影城,一厅
LX1145    ,阿普之歌,印度,考希克·甘古利,帕拉巴塔·查特吉，帕诺·米特拉，奥亨度·班纳吉,2014-06-14 18:30:00.000,兰馨·悦立方影城,一厅
HYXD1224  ,上帝帮助女孩,英国,斯图尔特·默多克,汉娜·穆雷，艾米莉·布朗宁，奥利·亚历山大,2014-06-22 15:45:00.000,华谊兄弟影院,一厅
HYXD1145  ,她爱他,法国,珍妮·亨利,桑德利那·吉贝尔兰，Laurent Lafitte,2014-06-14 18:30:00.000,华谊兄弟影院,一厅
HYXD1144  ,世界上最强的男人,加拿大,丹尼尔·罗比,安托万·贝特朗，纪尧姆·西尔，吉尔·贝罗斯,2014-06-14 15:45:00.000,华谊兄弟影院,一厅
HYXD1155  ,工厂女孩,埃及,穆罕默德·罕,雅思敏·莱丝，汉尼·阿德尔,2014-06-15 18:30:00.000,华谊兄弟影院,一厅
HYXD1154  ,蚁族与明星,孟加拉国,穆斯塔法·萨瓦尔·法罗奇,,2014-06-15 15:45:00.000,华谊兄弟影院,一厅
HYXD1146  ,男孩们和吉约姆,法国,吉约姆·高丽安,吉约姆·高丽安，安德烈·马尔孔，弗兰西丝·法比安,2014-06-14 20:45:00.000,华谊兄弟影院,一厅
HYXD1176  ,非我族类,法国,卢卡斯·贝尔沃克斯,艾米莉·德奎恩，洛克·柯贝利，桑德拉·努卡,2014-06-17 20:45:00.000,华谊兄弟影院,一厅
HYXD1185  ,三联画,加拿大,彼得罗·皮尔斯，罗伯特·勒帕吉,汉斯·匹斯伯根,2014-06-18 18:30:00.000,华谊兄弟影院,一厅
HYXD1166  ,我死在那年夏天,泰国,吉帝塔·当司里吉,哲拉予·拉翁马尼，苏塔妲·梧冬晴,2014-06-16 20:45:00.000,华谊兄弟影院,一厅
HYXD1226  ,唯爱永生,英国,吉姆·贾木许,蒂尔达·斯文顿，汤姆·希德勒斯顿,2014-06-22 20:45:00.000,华谊兄弟影院,一厅
HYXD1225  ,恐怖直播,韩国,金秉祐,河正宇,2014-06-22 18:30:00.000,华谊兄弟影院,一厅
HYXD1195  ,玩命毒师,意大利,西德尼·西比利亚,艾多尔多·里奥，瓦莱丽亚·索拉里诺，瓦莱里奥·阿普雷亚,2014-06-19 18:30:00.000,华谊兄弟影院,一厅
HYXD1165  ,尘埃之境,加拿大,彼得·斯戴宾斯,珍妮弗·波戴斯基，卢克·科比,2014-06-16 18:30:00.000,华谊兄弟影院,一厅
HYXD1156  ,在劫难逃,阿根廷,胡安·施密特,恩里克·帕帕提诺，爱德华多·库图里,2014-06-15 20:45:00.000,华谊兄弟影院,一厅
HYXD1186  ,苏珊娜,法国,卡黛儿·基耶维蕾,莎拉·弗里斯蒂，阿黛拉·哈内尔，保罗·艾米,2014-06-18 20:45:00.000,华谊兄弟影院,一厅
HYXD1216  ,达拉斯买家俱乐部,美国,让·马克·瓦雷,马修·麦康纳，杰瑞德·莱托,2014-06-21 20:45:00.000,华谊兄弟影院,一厅
HYXD1215  ,绿意依旧盎然,奥地利,马克·纳贝斯尼克,克里斯蒂安·霍德科，阿普·林登伯格，迈克尔·克里斯托夫,2014-06-21 18:30:00.000,华谊兄弟影院,一厅
HYXD1214  ,换个人来爱,法国,艾曼纽勒·莫雷,维吉妮·拉朵嫣，乔伊·斯塔尔,2014-06-21 15:45:00.000,华谊兄弟影院,一厅
HYXD1205  ,四十九天,日本,大林宣彦,品川彻， 松重丰，常盘贵子,2014-06-20 18:30:00.000,华谊兄弟影院,一厅
HYXD1175  ,暗黑兄弟会,德国,沙维尔·柯勒,芬·亨克尔，莫里兹·布雷多,2014-06-17 18:30:00.000,华谊兄弟影院,一厅
LS6154    ,三联画,加拿大,彼得罗·皮尔斯，罗伯特·勒帕吉,汉斯·匹斯伯根,2014-06-15 15:45:00.000,上海兰生典尚影院,六厅
LS6214    ,洛杉矶,德国,戴米恩·约翰·哈珀,马特奥·巴蒂斯塔·马蒂亚斯，马科斯·罗德里格兹·鲁伊兹,2014-06-21 15:45:00.000,上海兰生典尚影院,六厅
LS6145    ,浪迹巴黎,法国,伊娃·贝罗维奇,迪娜拉·度卡洛娃，玛丽·伊莎贝尔·申思曼,2014-06-14 18:30:00.000,上海兰生典尚影院,六厅
LS6224    ,匹诺曹,德国,安娜·贾斯蒂,马里奥·阿道夫，罗伯特·拜耳,2014-06-22 15:45:00.000,上海兰生典尚影院,六厅
LS6165    ,旗鼓相当,美国,彼得·西格尔,罗伯特·德·尼罗，西尔维斯特·史泰龙,2014-06-16 18:30:00.000,上海兰生典尚影院,六厅
LS6225    ,幽暗山谷,奥地利,安德里斯·普罗查斯卡,萨姆·赖利，托比亚斯·莫雷蒂,2014-06-22 18:30:00.000,上海兰生典尚影院,六厅
LS6155    ,我没有生气！,伊朗,雷扎·多米西安,巴兰·库萨里，纳维德·默罕默德扎德，米拉德·拉希米,2014-06-15 18:30:00.000,上海兰生典尚影院,六厅
LS6144    ,乱世亲兄弟,奥地利,沃福兰·保罗思,洛伦兹·魏克曼，约翰斯·努斯鲍姆,2014-06-14 15:45:00.000,上海兰生典尚影院,六厅
LS6215    ,晚餐,韩国,金东贤,郑义甲，朴世珍,2014-06-21 18:30:00.000,上海兰生典尚影院,六厅
LS6205    ,路过蜻蜓,印度,因德拉尼尔·罗伊乔德瑞,索西妮·萨卡，阿卡什·阿迪卡里,2014-06-20 18:30:00.000,上海兰生典尚影院,六厅
LS6195    ,编剧情缘,美国,马克·劳伦斯,休·格兰特，玛丽莎·托梅，艾莉森·珍妮,2014-06-19 18:30:00.000,上海兰生典尚影院,六厅
LS6185    ,时光修复师,意大利,保罗·米顿,丹尼尔·萨佛卡，汉娜·考福特,2014-06-18 18:30:00.000,上海兰生典尚影院,六厅
LS6175    ,飞机总动员,美国,克雷.豪尔,戴恩·库克，卡洛斯·阿拉斯拉奇，斯泰西·基齐,2014-06-17 18:30:00.000,上海兰生典尚影院,六厅
BMH1195   ,九天零一个清晨,俄罗斯,薇拉·斯托洛日娃,安娜·雪碧妮娜，奥尔加·波波娃，谢尔盖·普斯科帕里斯,2014-06-19 18:30:00.000,百美汇影院,一厅
BMH1175   ,叫费德里科多么奇怪！,意大利,埃托尔·斯科拉,托马索·拉佐蒂，毛里奇奥·德·桑蒂斯，贾科莫·拉佐蒂,2014-06-17 18:30:00.000,百美汇影院,一厅
BMH1205   ,想要拥抱你,日本,盐田明彦,北川景子，上地雄辅,2014-06-20 18:30:00.000,百美汇影院,一厅
BMH1155   ,爸妈不在家,新加坡,陈哲艺,许家乐，安吉莉·芭雅妮,2014-06-15 18:30:00.000,百美汇影院,一厅
BMH1145   ,沙漠驼影,澳大利亚,约翰·卡兰,米娅·华希科沃斯卡，亚当·德赖弗,2014-06-14 18:30:00.000,百美汇影院,一厅
BMH1224   ,探戈的荣耀,阿根廷,奥利弗·科勒克尔,赫克多·艾戴里欧，安托里娜·科斯塔,2014-06-22 15:45:00.000,百美汇影院,一厅
BMH1214   ,暗黑兄弟会,德国,沙维尔·柯勒,芬·亨克尔，莫里兹·布雷多,2014-06-21 15:45:00.000,百美汇影院,一厅
BMH1185   ,判决结果,比利时,扬·费尔海恩,肯·德·布沃，亨德里克·阿兹，薇儿拉·贝坦丝,2014-06-18 18:30:00.000,百美汇影院,一厅
BMH1225   ,劳动节,美国,贾森·雷特曼,凯特·温丝莱特，乔什·布洛林,2014-06-22 18:30:00.000,百美汇影院,一厅
BMH1215   ,菲洛梅娜,英国,斯蒂芬·弗雷斯,朱迪·丹奇，史蒂夫·库根,2014-06-21 18:30:00.000,百美汇影院,一厅
BMH1165   ,乡归何处,德国,爱德嘉·莱兹,杨·迪特·施耐德，安东妮娅·比尔，沃纳·赫尔佐格,2014-06-16 18:30:00.000,百美汇影院,一厅
BMH1144   ,拯救,意大利,法比奥·格拉萨多尼亚，安东尼奥·皮亚扎,萨利赫·巴克里，卢伊吉洛·肖卡，卡洛琳娜·克雷仙蒂,2014-06-14 15:45:00.000,百美汇影院,一厅
          ,神女,,吴永刚,黎铿，阮玲玉,2014-06-15 15:30:00.000,上海电影博物馆,默认
          ,神女,,吴永刚,黎铿，阮玲玉,2014-06-15 19:00:00.000,上海电影博物馆,默认
SB2145    ,叫费德里科多么奇怪！,意大利,埃托尔·斯科拉,托马索·拉佐蒂，毛里奇奥·德·桑蒂斯，贾科莫·拉佐蒂,2014-06-14 18:30:00.000,上影世博国际影城,二厅
SB2214    ,尘埃之境,加拿大,彼得·斯戴宾斯,珍妮弗·波戴斯基，卢克·科比,2014-06-21 15:45:00.000,上影世博国际影城,二厅
SB2195    ,赛马王,丹麦,安妮·格莱斯·贝加拉,布贾内·亨里克森,2014-06-19 18:30:00.000,上影世博国际影城,二厅
SB2175    ,一切尽失,美国,J·C·陈多尔,罗伯特·雷德福,2014-06-17 18:30:00.000,上影世博国际影城,二厅
SB2226    ,蜜糖,意大利,瓦莱莉·高利诺,杰丝敏·特丽卡，利贝罗·德·瑞恩佐,2014-06-22 20:45:00.000,上影世博国际影城,二厅
SB2225    ,巅峰交响曲——俯瞰阿尔卑斯,德国,彼得·巴德勒,,2014-06-22 18:30:00.000,上影世博国际影城,二厅
SB2196    ,苏珊娜,法国,卡黛儿·基耶维蕾,莎拉·弗里斯蒂，阿黛拉·哈内尔，保罗·艾米,2014-06-19 20:45:00.000,上影世博国际影城,二厅
SB2146    ,困燕,波兰,巴尔托什·瓦沃斯,迈克尔·斯达扎克，芭芭拉·丹宾斯卡,2014-06-14 20:45:00.000,上影世博国际影城,二厅
SB2205    ,我的儿子是天使,黎巴嫩,阿敏·多拉,,2014-06-20 18:30:00.000,上影世博国际影城,二厅
SB2185    ,小镇疑云,德国,托马斯·希本,弗里德里希·穆克，丽芙·丽莎·弗里斯,2014-06-18 18:30:00.000,上影世博国际影城,二厅
SB2176    ,爱情食谱,西班牙,多米尼克·哈拉里 ;特蕾莎·德·普利格雷,理查德·柯伊尔,2014-06-17 20:45:00.000,上影世博国际影城,二厅
SB2165    ,四十九天,日本,大林宣彦,品川彻， 松重丰，常盘贵子,2014-06-16 18:30:00.000,上影世博国际影城,二厅
SB2156    ,男孩们和吉约姆,法国,吉约姆·高丽安,吉约姆·高丽安，安德烈·马尔孔，弗兰西丝·法比安,2014-06-15 20:45:00.000,上影世博国际影城,二厅
SB2144    ,重回同学会,瑞典,安娜·奥德尔,桑德拉·安德瑞斯，卡米拉·本哈姆扎,2014-06-14 15:45:00.000,上影世博国际影城,二厅
SB2224    ,大梦想家,美国,约翰·李·汉考克,艾玛·汤普森，汤姆·汉克斯,2014-06-22 15:45:00.000,上影世博国际影城,二厅
SB2215    ,弗兰克,英国,兰纳德·阿伯拉罕森,迈克尔·法斯宾德，玛吉·吉伦哈尔 ，多姆纳尔·格利森 ,2014-06-21 18:30:00.000,上影世博国际影城,二厅
SB2186    ,奇迹,加拿大,丹尼尔·格洛,泽维尔·多兰，妮娜·劳伦,2014-06-18 20:45:00.000,上影世博国际影城,二厅
SB2155    ,独自绽放,瑞典,谢罗·克·安德森,米卡埃尔·佩斯布兰特， 伊达·恩格佛，桑德拉·安德瑞斯,2014-06-15 18:30:00.000,上影世博国际影城,二厅
SB2154    ,强悍,意大利,吉安尼·阿梅利奥,安东尼奥·阿尔巴内斯，利维亚·罗西,2014-06-15 15:45:00.000,上影世博国际影城,二厅
HQG7215   ,九天零一个清晨,俄罗斯,薇拉·斯托洛日娃,安娜·雪碧妮娜，奥尔加·波波娃，谢尔盖·普斯科帕里斯,2014-06-21 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7216   ,我的僵尸女友,英国,杰夫·巴埃纳,戴恩·德哈恩，奥布瑞·普拉扎,2014-06-21 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7226   ,非我族类,法国,卢卡斯·贝尔沃克斯,艾米莉·德奎恩，洛克·柯贝利，桑德拉·努卡,2014-06-22 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7225   ,国际象棋游戏,巴西,路易斯·安东尼奥· 佩雷拉,Wesley Aguiar，Tuca Andrada,2014-06-22 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7224   ,太秦灯光下,日本,落合贤,福本清三，山本千寻，本田博太郎,2014-06-22 15:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7185   ,浪迹巴黎,法国,伊娃·贝罗维奇,迪娜拉·度卡洛娃，玛丽·伊莎贝尔·申思曼,2014-06-18 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7166   ,断子绝孙大逃亡,乌克兰,阿列克谢·扎列夫斯基,李松·亚历山大，伊娜·佐波娃，马克·伯登,2014-06-16 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7165   ,暗黑兄弟会,德国,沙维尔·柯勒,芬·亨克尔，莫里兹·布雷多,2014-06-16 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7155   ,秋季往事,土耳其,凯雷姆·德伦, Farah Zeynep Abdullah，Engin Akyürek ,2014-06-15 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7214   ,编剧情缘,美国,马克·劳伦斯,休·格兰特，玛丽莎·托梅，艾莉森·珍妮,2014-06-21 15:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7196   ,失声反击战,秘鲁,丹尼尔·维加，迭戈·维加,佛曼多·巴奇奥诺,2014-06-19 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7176   ,困燕,波兰,巴尔托什·瓦沃斯,迈克尔·斯达扎克，芭芭拉·丹宾斯卡,2014-06-17 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7205   ,绿意依旧盎然,奥地利,马克·纳贝斯尼克,克里斯蒂安·霍德科，阿普·林登伯格，迈克尔·克里斯托夫,2014-06-20 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7195   ,小镇疑云,德国,托马斯·希本,弗里德里希·穆克，丽芙·丽莎·弗里斯,2014-06-19 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7186   ,爱情食谱,西班牙,多米尼克·哈拉里 ;特蕾莎·德·普利格雷,理查德·柯伊尔,2014-06-18 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7175   ,拯救,意大利,法比奥·格拉萨多尼亚，安东尼奥·皮亚扎,萨利赫·巴克里，卢伊吉洛·肖卡，卡洛琳娜·克雷仙蒂,2014-06-17 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7156   ,狮心,芬兰,多姆·卡如库斯基,彼得·弗朗岑，劳拉·布林，加斯帕·帕科农,2014-06-15 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7146   ,守护天使,加拿大,让·塞巴斯蒂安·罗德,玛丽莲·卡斯顿圭，盖伊·纳顿,2014-06-14 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7154   ,赦免,美国,汤姆·安东,洁米·金，杰森·刘易斯，M·C·盖尼,2014-06-15 15:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7145   ,寻求真理,印度,日普帕诺·高仕,苏乔伊·高什，阿皮塔·帕尔,2014-06-14 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7144   ,搏击迷城 3D,中国香港,陳麗英,陈丽英,2014-06-14 15:45:00.000,海上国际影城(月星环球港店）,七厅
UBS4215   ,医恋俏佳人,法国,阿克塞尔·罗贝尔,塞德里克·康，露易丝·布尔昆,2014-06-21 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4145   ,战栗丛林,澳大利亚,亚伦·威尔逊,Khan Chittenden， 莫子仪,2014-06-14 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4224   ,一切尽失,美国,J·C·陈多尔,罗伯特·雷德福,2014-06-22 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4214   ,回路人生,加拿大,梅林·德维塞维克,大卫·里奇蒙德·派克，理查德·哈蒙,2014-06-21 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4185   ,补丁镇,加拿大,克雷格·古德维尔,佐伊·帕尔默，朱利安·瑞钦斯，斯科特·汤普森,2014-06-18 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4225   ,端岛计划,泰国,皮亚潘·秋贝绮,麦克，奥密兹·苏查拉特,2014-06-22 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4156   ,粉红噪声,哥伦比亚,罗伯托·弗洛雷斯·普列托,卢瑟福·冈萨雷斯，玛贝尔·毕萨洛,2014-06-15 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4146   ,爱情食谱,西班牙,多米尼克·哈拉里 ;特蕾莎·德·普利格雷,理查德·柯伊尔,2014-06-14 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4226   ,最后的车轮,意大利,乔瓦尼·维洛内西,埃里奥·杰曼诺，亚历桑德拉·马斯特罗兰迪，瑞奇·孟菲斯,2014-06-22 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4216   ,奇迹,加拿大,丹尼尔·格洛,泽维尔·多兰，妮娜·劳伦,2014-06-21 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4205   ,时光修复师,意大利,保罗·米顿,丹尼尔·萨佛卡，汉娜·考福特,2014-06-20 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4195   ,她爱他,法国,珍妮·亨利,桑德利那·吉贝尔兰，Laurent Lafitte,2014-06-19 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4175   ,秘林寻踪,韩国,朴正律,申贤彬，允泰雄,2014-06-17 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4154   ,重回同学会,瑞典,安娜·奥德尔,桑德拉·安德瑞斯，卡米拉·本哈姆扎,2014-06-15 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4144   ,不是童话,印度,埃特努·高仕,索米特拉·查特吉，拉迪卡·阿普特,2014-06-14 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4155   ,魔鬼绳结,美国,阿托姆·伊戈扬,瑞茜·威瑟斯彭，柯林·菲尔斯，戴恩·德哈恩,2014-06-15 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4165   ,骏马奥斯温,德国,卡嘉·冯·加纳,汉娜·霍普，约根·沃格尔，德勒夫·布克,2014-06-16 18:30:00.000,上海UME国际影城宝山店,四厅
